No_Occupant,Met,Clo,CO2_Outdoor,CO2_Indoor,Outdoor_Temp,Indoor_Temp,Outdoor_Humidity,Indoor_Humidity,Energy_Consumption_Light,Energy_Consumption_HVAC,Energy_Consumption_Others,Total_Energy_Consumption
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
